,player_id,birthDate,draft_year,name,position,college,salary,season_end,season_start,team
7475,leuerjo01,14-May-89,2011,Jon Leuer,Center and Power Forward,University of Wisconsin,473604,2012,2011,Milwaukee Bucks
7476,leuerjo01,14-May-89,2011,Jon Leuer,Center and Power Forward,University of Wisconsin,762195,2013,2012,Memphis Grizzlies
7477,leuerjo01,14-May-89,2011,Jon Leuer,Center and Power Forward,University of Wisconsin,967500,2015,2014,Memphis Grizzlies
7478,leuerjo01,14-May-89,2011,Jon Leuer,Center and Power Forward,University of Wisconsin,1035000,2016,2015,Phoenix Suns
7479,leuerjo01,14-May-89,2011,Jon Leuer,Center and Power Forward,University of Wisconsin,10991957,2017,2016,Detroit Pistons
7480,leuerjo01,14-May-89,2011,Jon Leuer,Center and Power Forward,University of Wisconsin,10497319,2018,2017,Detroit Pistons
7490,leverca01,25-Aug-94,2016,Caris LeVert,Small Forward,University of Michigan,1562280,2017,2016,Brooklyn Nets
7491,leverca01,25-Aug-94,2016,Caris LeVert,Small Forward,University of Michigan,1632480,2018,2017,Brooklyn Nets
7538,liggide01,31-Mar-88,2011,DeAndre Liggins,Shooting Guard and Small Forward,University of Kentucky,473604,2012,2011,Orlando Magic
7539,liggide01,31-Mar-88,2011,DeAndre Liggins,Shooting Guard and Small Forward,University of Kentucky,762195,2013,2012,Oklahoma City Thunder
7540,liggide01,31-Mar-88,2011,DeAndre Liggins,Shooting Guard and Small Forward,University of Kentucky,1015696,2017,2016,Dallas Mavericks
7541,liggide01,31-Mar-88,2011,DeAndre Liggins,Shooting Guard and Small Forward,University of Kentucky,757427,2018,2017,Milwaukee Bucks
7542,liggide01,31-Mar-88,2011,DeAndre Liggins,Shooting Guard and Small Forward,University of Kentucky,754378,2018,2017,New Orleans Pelicans
7543,liggide01,31-Mar-88,2011,DeAndre Liggins,Shooting Guard and Small Forward,University of Kentucky,26773,2018,2017,Atlanta Hawks
7544,lillada01,15-Jul-90,2012,Damian Lillard,Point Guard,Weber State University,3065040,2013,2012,Portland Trail Blazers
7545,lillada01,15-Jul-90,2012,Damian Lillard,Point Guard,Weber State University,3202920,2014,2013,Portland Trail Blazers
7546,lillada01,15-Jul-90,2012,Damian Lillard,Point Guard,Weber State University,3340920,2015,2014,Portland Trail Blazers
7547,lillada01,15-Jul-90,2012,Damian Lillard,Point Guard,Weber State University,4236287,2016,2015,Portland Trail Blazers
7548,lillada01,15-Jul-90,2012,Damian Lillard,Point Guard,Weber State University,24328425,2017,2016,Portland Trail Blazers
7549,lillada01,15-Jul-90,2012,Damian Lillard,Point Guard,Weber State University,26153057,2018,2017,Portland Trail Blazers
7642,looneke01,6-Feb-96,2015,Kevon Looney,Center and Power Forward,"University of California, Los Angeles",1131960,2016,2015,Golden State Warriors
7643,looneke01,6-Feb-96,2015,Kevon Looney,Center and Power Forward,"University of California, Los Angeles",1182840,2017,2016,Golden State Warriors
7644,looneke01,6-Feb-96,2015,Kevon Looney,Center and Power Forward,"University of California, Los Angeles",1471382,2018,2017,Golden State Warriors
7723,lydonty01,9-Apr-96,2017,Tyler Lydon,Power Forward,Syracuse University,1579440,2018,2017,Denver Nuggets
7724,lylestr01,5-Nov-95,2015,Trey Lyles,Power Forward,University of Kentucky,2239800,2016,2015,Utah Jazz
7725,lylestr01,5-Nov-95,2015,Trey Lyles,Power Forward,University of Kentucky,2340600,2017,2016,Utah Jazz
7726,lylestr01,5-Nov-95,2015,Trey Lyles,Power Forward,University of Kentucky,2441400,2018,2017,Denver Nuggets
7761,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,473604,2012,2011,Washington Wizards
7762,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,89670,2013,2012,Philadelphia 76ers
7763,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,67253,2013,2012,Washington Wizards
7764,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,884293,2014,2013,Atlanta Hawks
7765,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,2433333,2015,2014,Atlanta Hawks
7766,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,2433333,2016,2015,Utah Jazz
7767,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,2433334,2017,2016,Utah Jazz
7768,macksh01,22-Apr-90,2011,Shelvin Mack,Shooting Guard and Point Guard,Butler University,6000000,2018,2017,Orlando Magic
7770,macklve01,20-Sep-86,2011,Vernon Macklin,Center,"Georgetown University, University of Florida",473604,2012,2011,Detroit Pistons
7937,marblde01,21-Sep-92,2014,Devyn Marble,Shooting Guard,University of Iowa,884879,2015,2014,Orlando Magic
7938,marblde01,21-Sep-92,2014,Devyn Marble,Shooting Guard,University of Iowa,845059,2016,2015,Orlando Magic
7979,markkla01,22-May-97,2017,Lauri Markkanen,Power Forward,University of Arizona,3821640,2018,2017,Chicago Bulls
8013,marshke01,19-Aug-91,2012,Kendall Marshall,Point Guard,University of North Carolina,1919160,2013,2012,Phoenix Suns
8014,marshke01,19-Aug-91,2012,Kendall Marshall,Point Guard,University of North Carolina,2005560,2014,2013,Phoenix Suns
8015,marshke01,19-Aug-91,2012,Kendall Marshall,Point Guard,University of North Carolina,915243,2015,2014,Phoenix Suns
8016,marshke01,19-Aug-91,2012,Kendall Marshall,Point Guard,University of North Carolina,2144722,2016,2015,Philadelphia 76ers
8036,martija01,24-May-94,2015,Jarell Martin,Power Forward,Louisiana State University,1230840,2016,2015,Memphis Grizzlies
8037,martija01,24-May-94,2015,Jarell Martin,Power Forward,Louisiana State University,1286160,2017,2016,Memphis Grizzlies
8038,martija01,24-May-94,2015,Jarell Martin,Power Forward,Louisiana State University,1471382,2018,2017,Memphis Grizzlies
8109,masonfr01,3-Apr-94,2017,Frank Mason III,Point Guard,University of Kansas,1184385,2018,2017,Sacramento Kings
8215,mccalra01,12-Jun-91,2013,Ray McCallum,Point Guard,University of Detroit Mercy,816482,2015,2014,Sacramento Kings
8216,mccalra01,12-Jun-91,2013,Ray McCallum,Point Guard,University of Detroit Mercy,947276,2016,2015,San Antonio Spurs
8217,mccalra01,12-Jun-91,2013,Ray McCallum,Point Guard,University of Detroit Mercy,111444,2016,2015,Memphis Grizzlies
8218,mccalra01,12-Jun-91,2013,Ray McCallum,Point Guard,University of Detroit Mercy,119494,2017,2016,Charlotte Hornets
8219,mccalra01,12-Jun-91,2013,Ray McCallum,Point Guard,University of Detroit Mercy,11949,2017,2016,Detroit Pistons
8246,mccawpa01,25-Oct-95,2016,Patrick McCaw,Shooting Guard,"University of Nevada, Las Vegas",543471,2017,2016,Golden State Warriors
8247,mccawpa01,25-Oct-95,2016,Patrick McCaw,Shooting Guard,"University of Nevada, Las Vegas",1312611,2018,2017,Golden State Warriors
8260,mccolcj01,19-Sep-91,2013,CJ McCollum,Shooting Guard,Lehigh University,2316720,2014,2013,Portland Trail Blazers
8261,mccolcj01,19-Sep-91,2013,CJ McCollum,Shooting Guard,Lehigh University,2421000,2015,2014,Portland Trail Blazers
8262,mccolcj01,19-Sep-91,2013,CJ McCollum,Shooting Guard,Lehigh University,2525160,2016,2015,Portland Trail Blazers
8263,mccolcj01,19-Sep-91,2013,CJ McCollum,Shooting Guard,Lehigh University,3219579,2017,2016,Portland Trail Blazers
8264,mccolcj01,19-Sep-91,2013,CJ McCollum,Shooting Guard,Lehigh University,23962573,2018,2017,Portland Trail Blazers
8293,mcculch01,5-Feb-95,2015,Chris McCullough,Power Forward,Syracuse University,1140240,2016,2015,Brooklyn Nets
8294,mcculch01,5-Feb-95,2015,Chris McCullough,Power Forward,Syracuse University,1191480,2017,2016,Washington Wizards
8295,mcculch01,5-Feb-95,2015,Chris McCullough,Power Forward,Syracuse University,1471382,2018,2017,Washington Wizards
8306,mcdankj01,9-Feb-93,2014,K.J. McDaniels,Small Forward and Shooting Guard,Clemson University,507336,2015,2014,Houston Rockets
8307,mcdankj01,9-Feb-93,2014,K.J. McDaniels,Small Forward and Shooting Guard,Clemson University,3333333,2016,2015,Houston Rockets
8308,mcdankj01,9-Feb-93,2014,K.J. McDaniels,Small Forward and Shooting Guard,Clemson University,3333333,2017,2016,Brooklyn Nets
8309,mcdankj01,9-Feb-93,2014,K.J. McDaniels,Small Forward and Shooting Guard,Clemson University,100000,2018,2017,Toronto Raptors
8310,mcderdo01,3-Jan-92,2014,Doug McDermott,Small Forward,Creighton University,2277960,2015,2014,Chicago Bulls
8311,mcderdo01,3-Jan-92,2014,Doug McDermott,Small Forward,Creighton University,2380440,2016,2015,Chicago Bulls
8312,mcderdo01,3-Jan-92,2014,Doug McDermott,Small Forward,Creighton University,2483040,2017,2016,Oklahoma City Thunder
8313,mcderdo01,3-Jan-92,2014,Doug McDermott,Small Forward,Creighton University,3294994,2018,2017,Dallas Mavericks
8335,mcgarmi01,6-Jun-92,2014,Mitch McGary,Power Forward,University of Michigan,1400040,2015,2014,Oklahoma City Thunder
8336,mcgarmi01,6-Jun-92,2014,Mitch McGary,Power Forward,University of Michigan,1463040,2016,2015,Oklahoma City Thunder
8337,mcgarmi01,6-Jun-92,2014,Mitch McGary,Power Forward,University of Michigan,1526040,2017,2016,Oklahoma City Thunder
8441,mclembe01,11-Feb-93,2013,Ben McLemore,Shooting Guard,University of Kansas,2895960,2014,2013,Sacramento Kings
8442,mclembe01,11-Feb-93,2013,Ben McLemore,Shooting Guard,University of Kansas,3026280,2015,2014,Sacramento Kings
8443,mclembe01,11-Feb-93,2013,Ben McLemore,Shooting Guard,University of Kansas,3156600,2016,2015,Sacramento Kings
8444,mclembe01,11-Feb-93,2013,Ben McLemore,Shooting Guard,University of Kansas,4008882,2017,2016,Sacramento Kings
8445,mclembe01,11-Feb-93,2013,Ben McLemore,Shooting Guard,University of Kansas,5200000,2018,2017,Memphis Grizzlies
8472,mcraejo01,28-Mar-91,2014,Jordan McRae,Shooting Guard and Point Guard,University of Tennessee,172972,2016,2015,Cleveland Cavaliers
8473,mcraejo01,28-Mar-91,2014,Jordan McRae,Shooting Guard and Point Guard,University of Tennessee,61776,2016,2015,Phoenix Suns
8474,mcraejo01,28-Mar-91,2014,Jordan McRae,Shooting Guard and Point Guard,University of Tennessee,874636,2017,2016,Cleveland Cavaliers
8513,melofa01,20-Jun-90,2012,Fab Melo,Center,Syracuse University,1254720,2013,2012,Boston Celtics
8514,melofa01,20-Jun-90,2012,Fab Melo,Center,Syracuse University,1311240,2014,2013,Memphis Grizzlies
8515,melofa01,20-Jun-90,2012,Fab Melo,Center,Syracuse University,788872,2014,2013,Dallas Mavericks
8516,melofa01,20-Jun-90,2012,Fab Melo,Center,Syracuse University,437080,2015,2014,Memphis Grizzlies
8535,mickejo01,9-Jul-94,2015,Jordan Mickey,Power Forward,Louisiana State University,1200000,2016,2015,Boston Celtics
8536,mickejo01,9-Jul-94,2015,Jordan Mickey,Power Forward,Louisiana State University,1223653,2017,2016,Boston Celtics
8537,mickejo01,9-Jul-94,2015,Jordan Mickey,Power Forward,Louisiana State University,1471382,2018,2017,Miami Heat
8538,middlkh01,12-Aug-91,2012,Khris Middleton,Shooting Guard and Small Forward,Texas A&M University,473604,2013,2012,Detroit Pistons
8539,middlkh01,12-Aug-91,2012,Khris Middleton,Shooting Guard and Small Forward,Texas A&M University,788872,2014,2013,Milwaukee Bucks
8540,middlkh01,12-Aug-91,2012,Khris Middleton,Shooting Guard and Small Forward,Texas A&M University,915243,2015,2014,Milwaukee Bucks
8541,middlkh01,12-Aug-91,2012,Khris Middleton,Shooting Guard and Small Forward,Texas A&M University,15000000,2016,2015,Milwaukee Bucks
8542,middlkh01,12-Aug-91,2012,Khris Middleton,Shooting Guard and Small Forward,Texas A&M University,15200000,2017,2016,Milwaukee Bucks
8543,middlkh01,12-Aug-91,2012,Khris Middleton,Shooting Guard and Small Forward,Texas A&M University,14100000,2018,2017,Milwaukee Bucks
8631,milleda01,21-Mar-90,2012,Darius Miller,Small Forward,University of Kentucky,473604,2013,2012,New Orleans Hornets
8632,milleda01,21-Mar-90,2012,Darius Miller,Small Forward,University of Kentucky,788872,2014,2013,New Orleans Pelicans
8633,milleda01,21-Mar-90,2012,Darius Miller,Small Forward,University of Kentucky,400000,2015,2014,New Orleans Pelicans
8634,milleda01,21-Mar-90,2012,Darius Miller,Small Forward,University of Kentucky,2100000,2018,2017,New Orleans Pelicans
8662,millequ01,18-Nov-92,2012,Quincy Miller,Power Forward,Baylor University,473604,2013,2012,Denver Nuggets
8663,millequ01,18-Nov-92,2012,Quincy Miller,Power Forward,Baylor University,788872,2014,2013,Denver Nuggets
8664,millequ01,18-Nov-92,2012,Quincy Miller,Power Forward,Baylor University,150000,2015,2014,Denver Nuggets
8665,millequ01,18-Nov-92,2012,Quincy Miller,Power Forward,Baylor University,107676,2015,2014,Sacramento Kings
8666,millequ01,18-Nov-92,2012,Quincy Miller,Power Forward,Baylor University,107676,2015,2014,Detroit Pistons
8667,millequ01,18-Nov-92,2012,Quincy Miller,Power Forward,Baylor University,50000,2016,2015,Brooklyn Nets
8759,mitchdo01,7-Sep-96,2017,Donovan Mitchell,Shooting Guard,University of Louisville,2621280,2018,2017,Utah Jazz
8774,mitchto02,7-Apr-92,2013,Tony Mitchell,Power Forward,University of North Texas,816482,2015,2014,Phoenix Suns
8826,monkma01,4-Feb-98,2017,Malik Monk,Shooting Guard,University of Kentucky,2904480,2018,2017,Charlotte Hornets
8827,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,2798040,2011,2010,Detroit Pistons
8828,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,3007920,2012,2011,Detroit Pistons
8829,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,3217680,2013,2012,Detroit Pistons
8830,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,4086454,2014,2013,Detroit Pistons
8831,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,5479934,2015,2014,Detroit Pistons
8832,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,16400000,2016,2015,Milwaukee Bucks
8833,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,17100000,2017,2016,Milwaukee Bucks
8834,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,16384175,2018,2017,Phoenix Suns
8835,monrogr01,4-Jun-90,2010,Greg Monroe,Power Forward and Center,Georgetown University,5000000,2018,2017,Boston Celtics
8851,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,473604,2012,2011,Boston Celtics
8852,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,762195,2013,2012,Orlando Magic
8853,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,884293,2014,2013,Orlando Magic
8854,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,948163,2015,2014,Chicago Bulls
8855,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,1015421,2016,2015,Chicago Bulls
8856,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,8081363,2017,2016,New Orleans Pelicans
8857,mooreet01,25-Feb-89,2011,E'Twaun Moore,Point Guard and Shooting Guard,Purdue University,8445024,2018,2017,New Orleans Pelicans
8891,morrida01,3-Jan-91,2011,Darius Morris,Point Guard,University of Michigan,473604,2012,2011,Los Angeles Lakers
8892,morrida01,3-Jan-91,2011,Darius Morris,Point Guard,University of Michigan,962195,2013,2012,Los Angeles Lakers
8893,morrida01,3-Jan-91,2011,Darius Morris,Point Guard,University of Michigan,1046269,2014,2013,Philadelphia 76ers
8894,morrida01,3-Jan-91,2011,Darius Morris,Point Guard,University of Michigan,702756,2015,2014,Brooklyn Nets
8897,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,1823280,2012,2011,Houston Rockets
8898,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,1959960,2013,2012,Phoenix Suns
8899,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,1987320,2014,2013,Phoenix Suns
8900,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,2943221,2015,2014,Phoenix Suns
8901,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,5000000,2016,2015,Detroit Pistons
8902,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,4625000,2017,2016,Detroit Pistons
8903,morrima03,2-Sep-89,2011,Marcus Morris,Small Forward and Power Forward,University of Kansas,5000000,2018,2017,Boston Celtics
8904,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,1919160,2012,2011,Phoenix Suns
8905,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,2063040,2013,2012,Phoenix Suns
8906,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,2091840,2014,2013,Phoenix Suns
8907,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,2989239,2015,2014,Phoenix Suns
8908,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,8000000,2016,2015,Washington Wizards
8909,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,7400000,2017,2016,Washington Wizards
8910,morrima02,2-Sep-89,2011,Markieff Morris,Power Forward,University of Kansas,8000000,2018,2017,Washington Wizards
8943,moultar01,18-Nov-90,2012,Arnett Moultrie,Power Forward,"University of Texas at El Paso, Mississippi State University",1042320,2013,2012,Philadelphia 76ers
8944,moultar01,18-Nov-90,2012,Arnett Moultrie,Power Forward,"University of Texas at El Paso, Mississippi State University",1089240,2014,2013,Philadelphia 76ers
